Ano;ProcessoSeletivo;Curso;SiglaModalidadeVaga;ModalidadeVaga;Semestre;NrVagas
2018;Vestibular;Ciências Econômicas - Noturno;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;Vestibular;Ciências Econômicas - Noturno;L13;Egresso de Escola Pública - Pessoa com deficiência;1;2
2018;Vestibular;Ciências Econômicas - Noturno;L13;Egresso de Escola Pública - Pessoa com deficiência;2;2
2018;Vestibular;Ciências Econômicas - Noturno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;Vestibular;Ciências Econômicas - Noturno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;Vestibular;Ciências Econômicas - Noturno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;2
2018;Vestibular;Ciências Econômicas - Noturno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;Vestibular;Ciências Econômicas - Noturno;L3/L5;Egresso de Escola Pública;1;1
2018;Vestibular;Ciências Econômicas - Noturno;L3/L5;Egresso de Escola Pública;2;2
2018;Vestibular;Ciências Econômicas - Noturno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;Vestibular;Ciências Econômicas - Noturno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;2
2018;Vestibular;Ciências Econômicas - Noturno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;2
2018;Vestibular;Ciências Econômicas - Noturno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;2
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;AC/A0;Ampla Concorrência;1;25
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;AC/A0;Ampla Concorrência;2;24
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L1;Egresso de Escola Pública - Renda Inferior;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L1;Egresso de Escola Pública - Renda Inferior;2;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;4
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L13;Egresso de Escola Pública - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L13;Egresso de Escola Pública - Pessoa com deficiência;2;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L3/L5;Egresso de Escola Pública;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L3/L5;Egresso de Escola Pública;2;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Diurno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;AC/A0;Ampla Concorrência;1;25
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;AC/A0;Ampla Concorrência;2;48
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L1;Egresso de Escola Pública - Renda Inferior;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L1;Egresso de Escola Pública - Renda Inferior;2;6
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;7
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L13;Egresso de Escola Pública - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L13;Egresso de Escola Pública - Pessoa com deficiência;2;6
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;7
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;6
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L3/L5;Egresso de Escola Pública;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L3/L5;Egresso de Escola Pública;2;6
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;6
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Jur/Soc - Direito - Noturno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;6
2018;Vestibular;Ciências Sociais - Diurno;AC/A0;Ampla Concorrência;1;22
2018;Vestibular;Ciências Sociais - Diurno;L1;Egresso de Escola Pública - Renda Inferior;1;3
2018;Vestibular;Ciências Sociais - Diurno;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Sociais - Diurno;L13;Egresso de Escola Pública - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Sociais - Diurno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Sociais - Diurno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;3
2018;Vestibular;Ciências Sociais - Diurno;L3/L5;Egresso de Escola Pública;1;2
2018;Vestibular;Ciências Sociais - Diurno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;3
2018;Vestibular;Ciências Sociais - Diurno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;3
2018;Vestibular;Ciências Sociais - Noturno;AC/A0;Ampla Concorrência;1;35
2018;Vestibular;Ciências Sociais - Noturno;L1;Egresso de Escola Pública - Renda Inferior;1;4
2018;Vestibular;Ciências Sociais - Noturno;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;5
2018;Vestibular;Ciências Sociais - Noturno;L13;Egresso de Escola Pública - Pessoa com deficiência;1;4
2018;Vestibular;Ciências Sociais - Noturno;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;5
2018;Vestibular;Ciências Sociais - Noturno;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;4
2018;Vestibular;Ciências Sociais - Noturno;L3/L5;Egresso de Escola Pública;1;4
2018;Vestibular;Ciências Sociais - Noturno;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;4
2018;Vestibular;Ciências Sociais - Noturno;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;5
2018;Vestibular;Com. Social - Publicidade/Propaganda;AC/A0;Ampla Concorrência;1;9
2018;Vestibular;Com. Social - Publicidade/Propaganda;AC/A0;Ampla Concorrência;2;8
2018;Vestibular;Com. Social - Publicidade/Propaganda;L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L1;Egresso de Escola Pública - Renda Inferior;2;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;Vestibular;Com. Social - Publicidade/Propaganda;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;Vestibular;Com. Social - Publicidade/Propaganda;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L3/L5;Egresso de Escola Pública;1;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L3/L5;Egresso de Escola Pública;2;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2018;Vestibular;Com. Social - Publicidade/Propaganda;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2018;Vestibular;Dança - Licenciatura;AC/A0;Ampla Concorrência;1;10
2018;Vestibular;Dança - Licenciatura;L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;Vestibular;Dança - Licenciatura;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;Vestibular;Dança - Licenciatura;L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2018;Vestibular;Dança - Licenciatura;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;Vestibular;Dança - Licenciatura;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;Vestibular;Dança - Licenciatura;L3/L5;Egresso de Escola Pública;1;1
2018;Vestibular;Dança - Licenciatura;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;Vestibular;Dança - Licenciatura;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;2
2018;Vestibular;Design - Habilitação Design Produto;AC/A0;Ampla Concorrência;1;7
2018;Vestibular;Design - Habilitação Design Produto;AC/A0;Ampla Concorrência;2;7
2018;Vestibular;Design - Habilitação Design Produto;L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;Vestibular;Design - Habilitação Design Produto;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;Vestibular;Design - Habilitação Design Produto;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;Vestibular;Design - Habilitação Design Produto;L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2018;Vestibular;Design - Habilitação Design Produto;L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2018;Vestibular;Design - Habilitação Design Produto;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;Vestibular;Design - Habilitação Design Produto;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;Vestibular;Design - Habilitação Design Produto;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;Vestibular;Design - Habilitação Design Produto;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;Vestibular;Design - Habilitação Design Produto;L3/L5;Egresso de Escola Pública;2;1
2018;Vestibular;Design - Habilitação Design Produto;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;Vestibular;Design - Habilitação Design Produto;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;Vestibular;Design - Habilitação Design Produto;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2018;Vestibular;Design - Habilitação Design Produto;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2018;Vestibular;Design - Habilitação Design Visual;AC/A0;Ampla Concorrência;1;7
2018;Vestibular;Design - Habilitação Design Visual;AC/A0;Ampla Concorrência;2;7
2018;Vestibular;Design - Habilitação Design Visual;L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;Vestibular;Design - Habilitação Design Visual;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;Vestibular;Design - Habilitação Design Visual;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;Vestibular;Design - Habilitação Design Visual;L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2018;Vestibular;Design - Habilitação Design Visual;L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2018;Vestibular;Design - Habilitação Design Visual;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;Vestibular;Design - Habilitação Design Visual;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;Vestibular;Design - Habilitação Design Visual;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;Vestibular;Design - Habilitação Design Visual;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;Vestibular;Design - Habilitação Design Visual;L3/L5;Egresso de Escola Pública;2;1
2018;Vestibular;Design - Habilitação Design Visual;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;Vestibular;Design - Habilitação Design Visual;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;Vestibular;Design - Habilitação Design Visual;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2018;Vestibular;Design - Habilitação Design Visual;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2018;Vestibular;Educação Física - Manhã;AC/A0;Ampla Concorrência;1;14
2018;Vestibular;Educação Física - Manhã;AC/A0;Ampla Concorrência;2;14
2018;Vestibular;Educação Física - Manhã;L1;Egresso de Escola Pública - Renda Inferior;1;2
2018;Vestibular;Educação Física - Manhã;L1;Egresso de Escola Pública - Renda Inferior;2;1
2018;Vestibular;Educação Física - Manhã;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;Vestibular;Educação Física - Manhã;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;Vestibular;Educação Física - Manhã;L13;Egresso de Escola Pública - Pessoa com deficiência;1;2
2018;Vestibular;Educação Física - Manhã;L13;Egresso de Escola Pública - Pessoa com deficiência;2;2
2018;Vestibular;Educação Física - Manhã;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;Vestibular;Educação Física - Manhã;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;Vestibular;Educação Física - Manhã;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;2
2018;Vestibular;Educação Física - Manhã;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;Vestibular;Educação Física - Manhã;L3/L5;Egresso de Escola Pública;1;1
2018;Vestibular;Educação Física - Manhã;L3/L5;Egresso de Escola Pública;2;2
2018;Vestibular;Educação Física - Manhã;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;Vestibular;Educação Física - Manhã;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;2
2018;Vestibular;Educação Física - Manhã;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;2
2018;Vestibular;Educação Física - Manhã;L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;2
2018;Vestibular;Educação Física - Tarde;AC/A0;Ampla Concorrência;1;14
2018;Vestibular;Educação Física - Tarde;AC/A0;Ampla Concorrência;2;14
2018;Vestibular;Educação Física - Tarde;L1;Egresso de Escola Pública - Renda Inferior;1;2
2018;Vestibular;Educação Física - Tarde;L1;Egresso de Escola Pública - Renda Inferior;2;1
2018;Vestibular;Educação Física - Tarde;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;Vestibular;Educação Física - Tarde;L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;Vestibular;Educação Física - Tarde;L13;Egresso de Escola Pública - Pessoa com deficiência;1;2
2018;Vestibular;Educação Física - Tarde;L13;Egresso de Escola Pública - Pessoa com deficiência;2;2
2018;Vestibular;Educação Física - Tarde;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;Vestibular;Educação Física - Tarde;L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;Vestibular;Educação Física - Tarde;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;2
2018;Vestibular;Educação Física - Tarde;L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;Vestibular;Educação Física - Tarde;L3/L5;Egresso de Escola Pública;1;1
2018;Vestibular;Educação Física - Tarde;L3/L5;Egresso de Escola Pública;2;2
2018;Vestibular;Educação Física - Tarde;L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
